date,airline,pax,plf,seat_km,pax_km,aircraft
2025-08-01,Total Domestic,12948637.0,84.09,15185112.009,12768528.565,89251
2025-09-01,Total Domestic,12643541.0,81.44,15106276.376,12302500.969,90112
2025-10-01,Total Domestic,14028094.0,81.37,16939757.261,13784484.943,99096
2025-11-01,Total Domestic,15236646.0,88.47,16963109.891,15007129.837,99276
2025-12-01,Total Domestic,14306483.0,88.85,15930539.37,14154616.054,93311
2026-01-01,Total Domestic,15247188.0,87.45,17046605.271,14907623.274,98232
2026-02-01,Total Domestic,14064693.0,89.32,15539012.677,13878898.435,89694
2026-03-01,Total Domestic,14369830.0,83.42,17054448.542,14227485.706,98992
2026-04-01,Total Domestic,13814816.0,81.95,16709881.495,13694532.982,97083
2026-05-01,Total Domestic,15389701.0,85.92,17766080.516,15264649.046,102953
2026-06-01,Total Domestic,13458982.0,85.67,15470939.651,13254136.168,89852
2026-07-01,Total Domestic,11999411.0,83.12,14006725.172,11642190.393,82258
2015-07-01,TruJet,8345.0,80.738,4200.0,3391.0,144
2015-08-01,TruJet,17932.0,83.736,9223.0,7723.0,300
2015-09-01,TruJet,19321.0,78.953,7963.0,6287.0,340
2015-10-01,TruJet,22565.0,75.8,12653.0,9591.0,421
2015-11-01,TruJet,25789.0,79.658,13460.0,10722.0,454
2015-12-01,TruJet,27938.0,82.729,15274.0,12636.0,470
2016-01-01,TruJet,29163.0,83.11,15861.0,13182.0,486
2016-02-01,TruJet,25585.0,78.859,14720.0,11608.0,450
2016-03-01,TruJet,27950.0,77.893,16298.0,12695.0,496
2016-04-01,TruJet,32830.0,78.057,18812.0,14684.0,588
2016-05-01,TruJet,40842.0,80.696,22767.0,18372.0,719
2016-06-01,TruJet,34524.0,80.975,19201.0,15548.0,598
2016-07-01,TruJet,29327.0,79.38,16300.0,12939.0,523
2016-08-01,TruJet,30534.0,77.679,16921.0,13144.0,559
2016-09-01,TruJet,32677.0,75.589,19213.0,14523.0,619
2016-10-01,TruJet,39022.0,75.768,22838.0,17304.0,728
2016-11-01,TruJet,40965.0,81.239,22510.0,18287.0,709
2016-12-01,TruJet,31059.0,79.072,18764.0,14837.0,550
2017-01-01,TruJet,33031.0,74.759,19773.0,14782.0,621
2017-02-01,TruJet,38779.0,77.014,22048.0,16980.0,701
2017-03-01,TruJet,41219.0,75.952,23582.0,17911.0,758
2017-04-01,TruJet,47846.0,74.593,27622.0,20604.0,903
2017-05-01,TruJet,51103.0,80.281,27329.0,21940.0,903
2017-06-01,TruJet,41730.0,75.67,23263.0,17603.0,781
2017-07-01,TruJet,44254.0,80.684,23007.0,18563.0,780
2017-08-01,TruJet,46586.0,83.196,23113.0,19229.0,786
2017-09-01,TruJet,40860.0,74.354,22530.0,16752.0,775
2017-10-01,TruJet,37466.0,65.737,22832.0,15009.0,813
2017-11-01,TruJet,28708.0,68.539,16608.0,11383.0,594
2017-12-01,TruJet,29421.0,75.672,14350.0,10859.0,560
2018-01-01,TruJet,32892.0,76.975,15509.0,11938.0,617
2018-02-01,TruJet,30606.0,76.949,14338.0,11033.0,568
2018-03-01,TruJet,42651.0,71.979,20997.9,15114.1,846
2018-04-01,TruJet,52947.0,79.727,23717.4,18909.1,950
2018-05-01,TruJet,56818.0,82.688,24827.8,20529.5,980
2018-06-01,TruJet,52173.0,78.994,23724.1,18740.5,938
2018-07-01,TruJet,51402.0,74.762,24820.5,18556.3,980
2018-08-01,TruJet,50627.0,75.723,23772.3,18001.07,948
2018-09-01,TruJet,50203.0,76.073,23714.406,18040.295,938
2018-10-01,TruJet,56337.0,81.706,24822.468,20281.443,984
2018-11-01,TruJet,52696.0,78.811,24115.256,19005.415,955
2018-12-01,TruJet,57038.0,80.333,25622.42,20583.199,1009
2019-01-01,TruJet,58143.0,78.03,27132.828,21171.632,1064
2019-02-01,TruJet,51164.0,75.903,24335.824,18471.718,966
2019-03-01,TruJet,53946.0,73.238,26175.664,19170.635,1073
2019-04-01,TruJet,57496.0,72.6,28595.87,20760.5,1146
2019-05-01,TruJet,64218.0,76.214,30005.0,22868.0,1216
2019-06-01,TruJet,63765.0,78.007,28996.0,22619.0,1178
2019-07-01,TruJet,67970.0,75.021,33865.0,25406.0,1308
2019-08-01,TruJet,61277.0,77.8,28883.0,22471.0,1141
2019-09-01,TruJet,55773.0,68.497,29423.0,20154.0,1186
2019-10-01,TruJet,63810.0,73.507,31027.0,22807.0,1246
2019-11-01,TruJet,81116.0,77.249,39238.0,30311.0,1493
2019-12-01,TruJet,87087.0,77.732,41131.0,31972.09,1568
2020-01-01,TruJet,86826.0,79.152,40589.408,32127.448,1558
2020-02-01,TruJet,90489.0,83.381,40574.0,33831.0,1554
2020-03-01,TruJet,56626.0,70.85,29691.0,21036.0,1134
2020-05-01,TruJet,1548.0,22.7,2230.45,506.32,92
2020-06-01,TruJet,15125.0,27.506,19403.0,5337.0,781
2020-07-01,TruJet,10093.0,33.489,10526.0,3525.0,420
2020-08-01,TruJet,7394.0,48.535,5262.363,2554.108,214
2020-09-01,TruJet,10075.0,35.641,10586.0,3773.0,414
2020-10-01,TruJet,28865.0,45.171,23989.37,10836.296,902
2020-11-01,TruJet,28044.0,58.825,18264.684,10744.237,682
2020-12-01,TruJet,41649.0,60.861,25985.11,15814.917,994
2021-01-01,TruJet,44886.0,64.955,26054.042,16923.337,1002
2021-02-01,TruJet,47505.0,75.85,23841.445,18083.723,917
2021-03-01,TruJet,42678.0,59.881,26678.817,15975.497,1020
2021-04-01,TruJet,23962.0,40.378,22797.0,9205.0,864
2021-05-01,TruJet,11813.0,25.721,18027.876,4636.983,661
2021-06-01,TruJet,10762.0,49.149,9265.944,4554.156,312
2021-07-01,TruJet,13361.0,44.426,12408.475,5512.646,421
2021-08-01,TruJet,26823.0,51.665,20251.167,10462.787,728
2021-09-01,TruJet,14557.0,52.009,10673.396,5551.13,401
2021-10-01,TruJet,18674.0,61.87,11797.289,7298.928,431
2021-11-01,TruJet,10596.0,72.473,5666.414,4106.641,209
2021-12-01,TruJet,9530.0,66.958,5361.692,3590.105,207
2022-01-01,TruJet,5415.0,42.595,4812.792,2049.989,188
2022-02-01,TruJet,2056.0,50.984,1575.0,803.0,64
2015-01-01,Vistara,14999.0,45.417,30480.0,13843.0,216
2015-02-01,Vistara,33317.0,58.578,55183.0,32325.0,386
2015-03-01,Vistara,52603.0,53.63,108297.0,58080.0,702
2015-04-01,Vistara,79415.0,67.307,123352.0,83024.0,814
2015-05-01,Vistara,93037.0,71.12,135196.0,96151.0,907
2015-06-01,Vistara,84313.0,59.266,145985.0,86520.0,982
2015-07-01,Vistara,94871.0,60.315,158522.0,95612.0,1063
2015-08-01,Vistara,99070.0,62.903,159022.0,100029.0,1079
2015-09-01,Vistara,97578.0,62.385,156247.0,97475.0,1068
2015-10-01,Vistara,122815.0,67.027,186760.0,125179.0,1250
2015-11-01,Vistara,136357.0,72.169,191935.0,138517.0,1268
2015-12-01,Vistara,158348.0,77.59,213191.0,165414.0,1374
2016-01-01,Vistara,150066.0,74.821,212803.0,159221.0,1347
2016-02-01,Vistara,148657.0,73.875,205711.0,151970.0,1341
2016-03-01,Vistara,158084.0,74.709,218315.0,163102.0,1427
2016-04-01,Vistara,182880.0,77.862,241145.0,187761.0,1548
2016-05-01,Vistara,221225.0,80.108,279241.0,223694.0,1797
2016-06-01,Vistara,226938.0,78.979,305671.0,241416.0,1890
2016-07-01,Vistara,225103.0,75.22,330543.0,248636.0,1969
2016-08-01,Vistara,205157.0,69.194,326607.0,225991.0,1892
2016-09-01,Vistara,203216.0,72.714,307339.0,223479.0,1765
2016-10-01,Vistara,232371.0,69.222,375010.0,259588.0,2123
2016-11-01,Vistara,260447.0,74.356,389729.0,289788.0,2181
2016-12-01,Vistara,304154.0,84.275,343860.0,289788.0,2260
2017-01-01,Vistara,303208.0,85.059,404607.0,344156.0,2268
2017-02-01,Vistara,270016.0,85.011,362317.0,308010.0,2024
2017-03-01,Vistara,291871.0,82.202,405087.0,332989.0,2265
2017-04-01,Vistara,296589.0,83.609,413102.0,345390.0,2270
2017-05-01,Vistara,334435.0,86.831,437763.0,380116.0,2446
2017-06-01,Vistara,343729.0,86.381,444963.0,384365.0,2554
2017-07-01,Vistara,348947.0,84.631,460162.0,389439.0,2627
2017-08-01,Vistara,358627.0,83.402,474454.0,395704.0,2737
2017-09-01,Vistara,361728.0,84.064,495643.0,416658.0,2735
2017-10-01,Vistara,369694.0,80.258,524791.0,421189.0,2910
2017-11-01,Vistara,372467.0,86.872,490360.0,425986.0,2719
2017-12-01,Vistara,412711.0,87.651,535316.0,469209.0,2986
2018-01-01,Vistara,409713.0,86.993,532053.0,462847.0,2978
2018-02-01,Vistara,384225.0,91.22,485646.0,443008.0,2680
2018-03-01,Vistara,442122.0,88.215,583478.0,514716.0,3181
2018-04-01,Vistara,462622.0,88.762,606449.0,538297.0,3309
2018-05-01,Vistara,471499.0,85.714,647462.2,554966.8,3491
2018-06-01,Vistara,452177.0,84.831,622800.6,528328.4,3385
2018-07-01,Vistara,451473.0,84.107,620675.2,522033.6,3405
2018-08-01,Vistara,422985.0,81.539,605995.89,494122.67,3321
2018-09-01,Vistara,436063.0,84.872,591914.974,502368.423,3264
2018-10-01,Vistara,434761.0,79.718,637488.416,508194.893,3470
2018-11-01,Vistara,415432.0,78.464,621214.532,487427.348,3342
2018-12-01,Vistara,478133.0,83.077,678617.036,563776.79,3582
2019-01-01,Vistara,470340.0,84.179,665630.56,560324.13,3454
2019-02-01,Vistara,452362.0,89.115,597498.662,532463.735,3137
2019-03-01,Vistara,490428.0,86.792,667765.944,579567.694,3485
2019-04-01,Vistara,516629.0,84.559,685013.24,579240.801,3755
2019-05-01,Vistara,578615.0,85.646,733694.696,628383.752,4143
2019-06-01,Vistara,647799.0,83.292,828585.091,690144.629,4820
2019-07-01,Vistara,714504.0,82.426,904827.02,745810.334,5293
2019-08-01,Vistara,684209.0,81.837,892292.28,730227.95,5135
2019-09-01,Vistara,664391.0,80.325,885379.248,711176.73,5055
2019-10-01,Vistara,668715.0,77.912,922395.884,718659.118,5182
2019-11-01,Vistara,760313.0,84.093,962231.06,809168.923,5496
2019-12-01,Vistara,791892.0,81.108,1039351.432,842999.685,5914
2020-01-01,Vistara,830945.0,83.515,1060196.124,885425.029,6052
2020-02-01,Vistara,833783.0,87.992,1002708.516,882305.913,5766
2020-03-01,Vistara,457191.0,66.425,734927.56,488179.074,4182
2020-05-01,Vistara,18416.0,44.085,42976.544,18946.353,256
2020-06-01,Vistara,111914.0,56.597,230117.0,130240.0,1179
2020-08-01,Vistara,141648.0,68.345,230743.078,157701.778,1282
2020-09-01,Vistara,258441.0,66.669,441959.79,294649.239,2374
2020-10-01,Vistara,339454.0,65.195,574898.178,374807.299,3093
2020-11-01,Vistara,397302.0,70.766,621558.65,439851.271,3324
2020-12-01,Vistara,461382.0,66.779,759198.836,506985.367,4132
2021-01-01,Vistara,514479.0,70.035,804955.657,563747.721,4359
2021-02-01,Vistara,540244.0,73.722,813739.75,599906.941,4344
2021-03-01,Vistara,499846.0,64.534,876286.929,565503.537,4678
2021-04-01,Vistara,310936.0,54.582,652790.98,356306.752,3491
2021-05-01,Vistara,97031.0,40.882,265657.85,108606.828,1464
2021-06-01,Vistara,224532.0,60.002,414602.379,248770.817,2220
2021-07-01,Vistara,406943.0,69.235,660859.881,457545.397,3458
2021-08-01,Vistara,558021.0,71.308,866416.984,617826.255,4656
2021-09-01,Vistara,611819.0,72.364,938752.252,679315.827,5069
2021-10-01,Vistara,696351.0,75.311,1030600.282,776158.8,5576
2021-11-01,Vistara,793152.0,76.999,1133870.254,873064.279,6135
2021-12-01,Vistara,861086.0,78.084,1208669.462,943780.693,6581
2022-01-01,Vistara,478514.0,61.633,858964.366,529409.023,4665
2022-02-01,Vistara,748507.0,87.117,950495.142,828043.82,5115
2022-03-01,Vistara,956179.0,86.082,1241274.456,1068514.155,6641
2022-04-01,Vistara,904428.0,82.906,1230668.368,1020302.203,6492
2022-05-01,Vistara,982676.0,84.802,1303587.3,1105461.794,6917
2022-06-01,Vistara,991500.0,83.823,1313677.044,1101157.503,7191
2022-07-01,Vistara,1013331.0,84.315,1333901.392,1124680.071,7287
2022-08-01,Vistara,981028.0,84.432,1293317.04,1091970.713,6987
2022-09-01,Vistara,996471.0,85.377,1294808.976,1105468.999,6982
2022-10-01,Vistara,1048868.0,85.532,1351229.94,1155735.457,7282
2022-11-01,Vistara,1087214.0,91.706,1293679.48,1186387.404,7056
2022-12-01,Vistara,1170412.0,91.868,1386625.788,1273866.718,7579
2023-01-01,Vistara,1105388.0,89.44,1330001.656,1189556.732,7374
2023-02-01,Vistara,1052571.0,92.816,1215465.154,1128150.07,6752
2023-03-01,Vistara,1149276.0,91.561,1347557.36,1233831.742,7467
2023-04-01,Vistara,1122536.0,92.055,1309449.61,1205413.77,7218
2023-05-01,Vistara,1194522.0,93.232,1376246.621,1283096.456,7564
2023-06-01,Vistara,1011426.0,93.052,1193840.268,1110888.706,6465
2023-07-01,Vistara,1019501.0,86.966,1277100.432,1110647.261,6888
2023-08-01,Vistara,1216689.0,91.278,1444073.452,1318118.448,7813
2023-09-01,Vistara,1229406.0,91.97,1446308.144,1330166.894,7814
2023-10-01,Vistara,1230575.0,89.172,1478793.688,1318667.722,8088
2023-11-01,Vistara,1197231.0,89.36,1438035.308,1285031.061,7903
2023-12-01,Vistara,1317548.0,93.259,1508457.24,1406772.322,8347
2024-01-01,Vistara,1303105.0,94.233,1478119.988,1392873.435,8227
2024-02-01,Vistara,1255231.0,94.596,1409682.192,1333499.635,7909
2024-03-01,Vistara,1283738.0,92.383,1488942.789,1375526.465,8265
2024-04-01,Vistara,1217667.0,90.938,1409129.138,1281430.031,7971
2024-05-01,Vistara,1270944.0,93.381,1461994.78,1365228.882,8092
2024-06-01,Vistara,1276193.0,91.026,1507971.156,1372648.824,8349
2024-07-01,Vistara,1293519.0,89.981,1540458.245,1386126.915,8550
2024-08-01,Vistara,1353907.0,88.717,1611462.916,1429645.382,9068
2024-09-01,Vistara,1308202.0,90.914,1537125.558,1397469.638,8582
2024-10-01,Vistara,1243110.0,86.076,1538192.978,1324020.59,8559
2024-11-01,Vistara,415141.0,88.049,503556.103,443377.094,2786
2017-02-01,Zoom Air,1141.0,58.706,1545.0,907.0,36
2017-03-01,Zoom Air,2452.0,74.568,3991.0,2976.0,100
2017-04-01,Zoom Air,2669.0,79.679,3863.0,3078.0,120
2017-05-01,Zoom Air,2573.0,80.075,3734.0,2990.0,116
2017-06-01,Zoom Air,2399.0,73.647,3780.0,2783.865,116
2017-07-01,Zoom Air,813.0,63.069,1473.0,929.0,45
2017-08-01,Zoom Air,0.0,0.0,0.0,0.0,0
2017-09-01,Zoom Air,1056.0,54.797,1948.0,1067.44,52
2017-10-01,Zoom Air,3098.0,69.461,4270.0,2966.0,114
2017-11-01,Zoom Air,3623.0,78.465,4495.0,3527.0,120
2017-12-01,Zoom Air,3798.0,78.859,4645.0,3663.0,124
2018-01-01,Zoom Air,2772.0,73.406,3779.0,2774.0,101
2018-02-01,Zoom Air,2911.0,77.176,3746.0,2891.0,100
2018-03-01,Zoom Air,1365.0,63.539,2238.0,1422.0,60
2018-04-01,Zoom Air,2254.0,68.624,3270.0,2244.0,88
2018-05-01,Zoom Air,4772.0,69.914,5963.0,4169.0,169
2018-06-01,Zoom Air,4258.0,24.865,15608.0,3881.0,152
2018-07-01,Zoom Air,0.0,0.0,0.0,0.0,0
2018-08-01,Zoom Air,0.0,0.0,0.0,0.0,0
2018-09-01,Zoom Air,0.0,0.0,0.0,0.0,0
2018-10-01,Zoom Air,0.0,0.0,0.0,0.0,0
2018-11-01,Zoom Air,0.0,0.0,0.0,0.0,0
2018-12-01,Zoom Air,0.0,0.0,0.0,0.0,0
