date,city,pax
2024-09-01,KOCHI,489579.0
2024-09-01,KOLHAPUR,11680.0
2024-09-01,KOLKATA,1474502.0
2024-09-01,KOZHIKODE,55544.0
2024-09-01,KULLU,2341.0
2024-09-01,KURNOOL,1438.0
2024-09-01,LEH,105983.0
2024-09-01,LILABARI,2455.0
2024-09-01,LUCKNOW,434209.0
2024-09-01,LUDHIANA,229.0
2024-09-01,MADURAI,85410.0
2024-09-01,MALVAN,3206.0
2024-09-01,MANGALURU,134623.0
2024-09-01,MORADABAD,165.0
2024-09-01,MUMBAI,3171640.0
2024-09-01,MYSURU,6393.0
2024-09-01,NAGPUR,221943.0
2024-09-01,NANDED,8515.0
2024-09-01,NASHIK,28964.0
2024-09-01,PANTNAGAR,8439.0
2024-09-01,PASIGHAT,950.0
2024-09-01,PATNA,282542.0
2024-09-01,PITHORAGARH,579.0
2024-09-01,PORT BLAIR,102659.0
2024-09-01,PRAYAGRAJ,43516.0
2024-09-01,PUNE,830291.0
2024-09-01,RAIPUR,202316.0
2024-09-01,RAJAHMUNDRY,32256.0
2024-09-01,RAJKOT,84997.0
2024-09-01,RANCHI,191251.0
2024-09-01,ROURKELA,3667.0
2024-09-01,SALEM,10394.0
2024-09-01,SHILLONG,9814.0
2024-09-01,SHIRDI,51153.0
2024-09-01,SHIVAMOGGA,6071.0
2024-09-01,SHRAVASTI,103.0
2024-09-01,SILCHAR,34715.0
2024-09-01,SIMLA,1148.0
2024-09-01,SRINAGAR,279094.0
2024-09-01,SURAT,129109.0
2024-09-01,TEZPUR,4126.0
2024-09-01,TEZU,16.0
2024-09-01,THIRUVANANTHAPURAM,221267.0
2024-09-01,TIRUCHIRAPPALLI,48360.0
2024-09-01,TIRUPATI,73393.0
2024-09-01,TUTICORIN,16572.0
2024-09-01,UDAIPUR,123087.0
2024-09-01,UTKELA,210.0
2024-09-01,VADODARA,97977.0
2024-09-01,VARANASI,298072.0
2024-09-01,VIDYANAGAR,4585.0
2024-09-01,VIJAYAWADA,100232.0
2024-09-01,VISAKHAPATNAM,217888.0
2024-09-01,ZIRO,4.0
2024-10-01,ADAMPUR,3139.0
2024-10-01,AGARTALA,122830.0
2024-10-01,AGATTI ISLAND,11917.0
2024-10-01,AGRA,13282.0
2024-10-01,AHMEDABAD,888016.0
2024-10-01,AIZAWL,40420.0
2024-10-01,ALIGARH,168.0
2024-10-01,AMRITSAR,193824.0
2024-10-01,AURANGABAD,61952.0
2024-10-01,AYODHYA,78741.0
2024-10-01,AZAMGARH,124.0
2024-10-01,BAGDOGRA,279361.0
2024-10-01,BAREILLY,9464.0
2024-10-01,BELGAUM,26566.0
2024-10-01,BENGALURU,3040368.0
2024-10-01,BHATINDA,2558.0
2024-10-01,BHAVNAGAR,5381.0
2024-10-01,BHOPAL,117750.0
2024-10-01,BHUBANESWAR,397380.0
2024-10-01,BHUJ,13645.0
2024-10-01,BIKANER,1002.0
2024-10-01,BILASPUR,4381.0
2024-10-01,CHANDIGARH,321459.0
2024-10-01,CHENNAI,1330187.0
2024-10-01,CHITRAKOOT,234.0
2024-10-01,COIMBATORE,239747.0
2024-10-01,COOCH BEHAR,368.0
2024-10-01,DARBHANGA,36572.0
2024-10-01,DEHRADUN,138417.0
2024-10-01,DELHI,4606612.0
2024-10-01,DEOGHAR,21086.0
2024-10-01,DHARAMSALA,19481.0
2024-10-01,DIBRUGARH,73057.0
2024-10-01,DIMAPUR,26384.0
2024-10-01,DIU,8432.0
2024-10-01,DURGAPUR,49131.0
2024-10-01,GAYA,17786.0
2024-10-01,GHAZIABAD,8695.0
2024-10-01,GOA,894937.0
2024-10-01,GONDIA,1884.0
2024-10-01,GORAKHPUR,68451.0
2024-10-01,GUWAHATI,555360.0
2024-10-01,GWALIOR,28540.0
2024-10-01,HUBLI,31144.0
2024-10-01,HYDERABAD,2079009.0
2024-10-01,IMPHAL,110817.0
2024-10-01,INDORE,300699.0
2024-10-01,ITANAGAR,16224.0
2024-10-01,JABALPUR,34424.0
2024-10-01,JAGDALPUR,7301.0
2024-10-01,JAIPUR,450917.0
2024-10-01,JAISALMER,14601.0
2024-10-01,JALGAON,8205.0
2024-10-01,JAMMU,122318.0
2024-10-01,JAMNAGAR,14228.0
2024-10-01,JAMSHEDPUR,692.0
2024-10-01,JEYPORE,829.0
2024-10-01,JHARSUGUDA,24967.0
2024-10-01,JODHPUR,80142.0
2024-10-01,JORHAT,10116.0
2024-10-01,KADAPA,3712.0
2024-10-01,KALABURAGI,2399.0
2024-10-01,KANDLA,3028.0
2024-10-01,KANNUR,24546.0
2024-10-01,KANPUR,26278.0
2024-10-01,KESHOD,1134.0
2024-10-01,KHAJURAHO,3209.0
2024-10-01,KISHANGARH,6500.0
2024-10-01,KOCHI,484345.0
2024-10-01,KOLHAPUR,12104.0
2024-10-01,KOLKATA,1687125.0
2024-10-01,KOZHIKODE,52501.0
2024-10-01,KULLU,3606.0
2024-10-01,KURNOOL,2006.0
2024-10-01,LEH,83210.0
2024-10-01,LILABARI,1797.0
2024-10-01,LUCKNOW,458527.0
2024-10-01,LUDHIANA,176.0
2024-10-01,MADURAI,79831.0
2024-10-01,MALVAN,1678.0
2024-10-01,MANGALURU,144335.0
2024-10-01,MORADABAD,152.0
2024-10-01,MUMBAI,3124405.0
2024-10-01,MYSURU,7123.0
2024-10-01,NAGPUR,230147.0
2024-10-01,NANDED,12139.0
2024-10-01,NASHIK,32788.0
2024-10-01,PANTNAGAR,9295.0
2024-10-01,PASIGHAT,577.0
2024-10-01,PATNA,301699.0
2024-10-01,PITHORAGARH,842.0
2024-10-01,PORT BLAIR,131776.0
2024-10-01,PRAYAGRAJ,48189.0
2024-10-01,PUNE,850630.0
2024-10-01,RAIPUR,215421.0
2024-10-01,RAJAHMUNDRY,35830.0
2024-10-01,RAJKOT,88918.0
2024-10-01,RANCHI,216520.0
2024-10-01,ROURKELA,3489.0
2024-10-01,RUPSI,887.0
2024-10-01,SALEM,10670.0
2024-10-01,SHILLONG,10965.0
2024-10-01,SHIRDI,56124.0
2024-10-01,SHIVAMOGGA,11647.0
2024-10-01,SHRAVASTI,109.0
2024-10-01,SILCHAR,43488.0
2024-10-01,SIMLA,2987.0
2024-10-01,SRINAGAR,321913.0
2024-10-01,SURAT,127572.0
2024-10-01,TEZU,425.0
2024-10-01,THIRUVANANTHAPURAM,214195.0
2024-10-01,TIRUCHIRAPPALLI,42799.0
2024-10-01,TIRUPATI,77101.0
2024-10-01,TUTICORIN,15433.0
2024-10-01,UDAIPUR,127314.0
2024-10-01,UTKELA,235.0
2024-10-01,VADODARA,99911.0
2024-10-01,VARANASI,315869.0
2024-10-01,VIDYANAGAR,3691.0
2024-10-01,VIJAYAWADA,115779.0
2024-10-01,VISAKHAPATNAM,257554.0
2024-10-01,ZIRO,9.0
2024-11-01,ADAMPUR,3198.0
2024-11-01,AGARTALA,118989.0
2024-11-01,AGATTI ISLAND,10618.0
2024-11-01,AGRA,14287.0
2024-11-01,AHMEDABAD,987076.0
2024-11-01,AIZAWL,40606.0
2024-11-01,ALIGARH,67.0
2024-11-01,AMRITSAR,197751.0
2024-11-01,AURANGABAD,64379.0
2024-11-01,AYODHYA,87876.0
2024-11-01,AZAMGARH,29.0
2024-11-01,BAGDOGRA,265862.0
2024-11-01,BAREILLY,10217.0
2024-11-01,BELGAUM,23456.0
2024-11-01,BENGALURU,3003688.0
2024-11-01,BHATINDA,2688.0
2024-11-01,BHAVNAGAR,7051.0
2024-11-01,BHOPAL,137414.0
2024-11-01,BHUBANESWAR,395370.0
2024-11-01,BHUJ,12752.0
2024-11-01,BIKANER,1905.0
2024-11-01,BILASPUR,4161.0
2024-11-01,CHANDIGARH,332829.0
2024-11-01,CHENNAI,1353263.0
2024-11-01,CHITRAKOOT,76.0
2024-11-01,COIMBATORE,248777.0
2024-11-01,COOCH BEHAR,496.0
2024-11-01,DARBHANGA,46492.0
2024-11-01,DEHRADUN,136378.0
2024-11-01,DELHI,4835683.0
2024-11-01,DEOGHAR,26805.0
2024-11-01,DHARAMSALA,16714.0
2024-11-01,DIBRUGARH,70360.0
2024-11-01,DIMAPUR,26650.0
2024-11-01,DIU,11035.0
2024-11-01,DURGAPUR,44805.0
2024-11-01,GAYA,19771.0
2024-11-01,GHAZIABAD,8721.0
2024-11-01,GOA,975091.0
2024-11-01,GONDIA,3237.0
2024-11-01,GORAKHPUR,74142.0
2024-11-01,GUWAHATI,540943.0
2024-11-01,GWALIOR,28386.0
2024-11-01,HUBLI,31504.0
2024-11-01,HYDERABAD,2110660.0
2024-11-01,IMPHAL,108133.0
2024-11-01,INDORE,322079.0
2024-11-01,ITANAGAR,13967.0
2024-11-01,JABALPUR,37189.0
2024-11-01,JAGDALPUR,5039.0
2024-11-01,JAIPUR,502295.0
2024-11-01,JAISALMER,19729.0
2024-11-01,JALGAON,11669.0
2024-11-01,JAMMU,130265.0
2024-11-01,JAMNAGAR,11175.0
2024-11-01,JAMSHEDPUR,780.0
2024-11-01,JEYPORE,1075.0
2024-11-01,JHARSUGUDA,25964.0
2024-11-01,JODHPUR,99794.0
2024-11-01,JORHAT,10314.0
2024-11-01,KADAPA,5207.0
2024-11-01,KALABURAGI,955.0
2024-11-01,KANDLA,4526.0
2024-11-01,KANNUR,26032.0
2024-11-01,KANPUR,30402.0
2024-11-01,KESHOD,3318.0
2024-11-01,KHAJURAHO,12180.0
2024-11-01,KISHANGARH,7962.0
2024-11-01,KOCHI,526327.0
2024-11-01,KOLHAPUR,13389.0
2024-11-01,KOLKATA,1664106.0
2024-11-01,KOZHIKODE,57210.0
2024-11-01,KULLU,2699.0
2024-11-01,KURNOOL,1791.0
2024-11-01,LEH,63456.0
2024-11-01,LILABARI,1236.0
2024-11-01,LUCKNOW,511586.0
2024-11-01,LUDHIANA,20.0
2024-11-01,MADURAI,89501.0
2024-11-01,MALVAN,621.0
2024-11-01,MANGALURU,139867.0
2024-11-01,MORADABAD,11.0
2024-11-01,MUMBAI,3335252.0
2024-11-01,MYSURU,7498.0
2024-11-01,NAGPUR,248402.0
2024-11-01,NANDED,13408.0
2024-11-01,NASHIK,32794.0
2024-11-01,PANTNAGAR,8460.0
2024-11-01,PASIGHAT,940.0
2024-11-01,PATNA,369039.0
2024-11-01,PITHORAGARH,1491.0
2024-11-01,PORT BLAIR,159583.0
2024-11-01,PRAYAGRAJ,55956.0
2024-11-01,PUNE,888571.0
2024-11-01,RAIPUR,232487.0
2024-11-01,RAJAHMUNDRY,35985.0
2024-11-01,RAJKOT,99805.0
2024-11-01,RANCHI,234144.0
2024-11-01,REWA,89.0
2024-11-01,ROURKELA,3032.0
2024-11-01,RUPSI,2247.0
2024-11-01,SALEM,10179.0
2024-11-01,SHILLONG,9745.0
2024-11-01,SHIRDI,67495.0
2024-11-01,SHIVAMOGGA,12209.0
2024-11-01,SHRAVASTI,14.0
2024-11-01,SILCHAR,43214.0
2024-11-01,SIMLA,2461.0
2024-11-01,SRINAGAR,303634.0
2024-11-01,SURAT,139785.0
2024-11-01,TEZU,1487.0
2024-11-01,THIRUVANANTHAPURAM,227961.0
2024-11-01,TIRUCHIRAPPALLI,45963.0
2024-11-01,TIRUPATI,83453.0
2024-11-01,TUTICORIN,16885.0
2024-11-01,UDAIPUR,154167.0
2024-11-01,UTKELA,256.0
2024-11-01,VADODARA,112846.0
2024-11-01,VARANASI,379959.0
2024-11-01,VIDYANAGAR,3225.0
2024-11-01,VIJAYAWADA,119081.0
2024-11-01,VISAKHAPATNAM,243193.0
2024-11-01,ZIRO,10.0
2024-12-01,ADAMPUR,3727.0
2024-12-01,AGARTALA,127843.0
2024-12-01,AGATTI ISLAND,12157.0
2024-12-01,AGRA,14462.0
2024-12-01,AHMEDABAD,1038976.0
2024-12-01,AIZAWL,45867.0
2024-12-01,ALIGARH,24.0
2024-12-01,AMBIKAPUR,109.0
2024-12-01,AMRITSAR,222864.0
2024-12-01,AURANGABAD,63645.0
2024-12-01,AYODHYA,95278.0
2024-12-01,BAGDOGRA,268263.0
2024-12-01,BAREILLY,10527.0
2024-12-01,BELGAUM,27085.0
2024-12-01,BENGALURU,3091130.0
2024-12-01,BHATINDA,2620.0
2024-12-01,BHAVNAGAR,7584.0
2024-12-01,BHOPAL,148266.0
2024-12-01,BHUBANESWAR,407758.0
2024-12-01,BHUJ,15684.0
2024-12-01,BIKANER,549.0
2024-12-01,BILASPUR,4410.0
2024-12-01,CHANDIGARH,354415.0
2024-12-01,CHENNAI,1510938.0
2024-12-01,CHITRAKOOT,16.0
2024-12-01,COIMBATORE,277843.0
2024-12-01,COOCH BEHAR,526.0
2024-12-01,DARBHANGA,58773.0
2024-12-01,DEHRADUN,136027.0
2024-12-01,DELHI,4947654.0
2024-12-01,DEOGHAR,32705.0
2024-12-01,DHARAMSALA,16074.0
2024-12-01,DIBRUGARH,68072.0
2024-12-01,DIMAPUR,31841.0
2024-12-01,DIU,10427.0
2024-12-01,DURGAPUR,49902.0
2024-12-01,GAYA,19976.0
2024-12-01,GHAZIABAD,9245.0
2024-12-01,GOA,1065873.0
2024-12-01,GONDIA,2676.0
2024-12-01,GORAKHPUR,86464.0
2024-12-01,GUWAHATI,582138.0
2024-12-01,GWALIOR,31974.0
2024-12-01,HUBLI,33542.0
2024-12-01,HYDERABAD,2252291.0
2024-12-01,IMPHAL,113025.0
2024-12-01,INDORE,348776.0
2024-12-01,ITANAGAR,14749.0
2024-12-01,JABALPUR,38484.0
2024-12-01,JAGDALPUR,5323.0
2024-12-01,JAIPUR,527600.0
2024-12-01,JAISALMER,24669.0
2024-12-01,JALGAON,12436.0
2024-12-01,JAMMU,135215.0
2024-12-01,JAMNAGAR,9485.0
2024-12-01,JAMSHEDPUR,936.0
2024-12-01,JEYPORE,1301.0
2024-12-01,JHARSUGUDA,26403.0
2024-12-01,JODHPUR,106673.0
2024-12-01,JORHAT,11431.0
2024-12-01,KADAPA,4569.0
2024-12-01,KALABURAGI,1604.0
2024-12-01,KANDLA,4718.0
2024-12-01,KANNUR,38292.0
2024-12-01,KANPUR,30639.0
2024-12-01,KESHOD,2264.0
2024-12-01,KHAJURAHO,10999.0
2024-12-01,KISHANGARH,7966.0
2024-12-01,KOCHI,549864.0
2024-12-01,KOLHAPUR,13341.0
2024-12-01,KOLKATA,1737662.0
2024-12-01,KOZHIKODE,62455.0
2024-12-01,KULLU,1602.0
2024-12-01,KURNOOL,1678.0
2024-12-01,LEH,63220.0
2024-12-01,LILABARI,1435.0
2024-12-01,LUCKNOW,509730.0
2024-12-01,MADURAI,98918.0
2024-12-01,MALVAN,637.0
2024-12-01,MANGALURU,146616.0
2024-12-01,MUMBAI,3449744.0
2024-12-01,MYSURU,7949.0
2024-12-01,NAGPUR,264892.0
2024-12-01,NANDED,14751.0
2024-12-01,NASHIK,31739.0
2024-12-01,PANTNAGAR,9001.0
2024-12-01,PASIGHAT,1288.0
2024-12-01,PATNA,318676.0
2024-12-01,PITHORAGARH,1114.0
2024-12-01,PORT BLAIR,195891.0
2024-12-01,PRAYAGRAJ,57142.0
2024-12-01,PUDUCHERRY,3255.0
2024-12-01,PUNE,938963.0
2024-12-01,RAIPUR,239097.0
2024-12-01,RAJAHMUNDRY,50732.0
2024-12-01,RAJKOT,103790.0
2024-12-01,RANCHI,241906.0
2024-12-01,REWA,224.0
2024-12-01,ROURKELA,3064.0
2024-12-01,RUPSI,1996.0
2024-12-01,SALEM,10361.0
2024-12-01,SHILLONG,10091.0
2024-12-01,SHIRDI,72024.0
2024-12-01,SHIVAMOGGA,14311.0
2024-12-01,SHRAVASTI,13.0
2024-12-01,SILCHAR,43598.0
2024-12-01,SIMLA,2077.0
2024-12-01,SRINAGAR,321326.0
2024-12-01,SURAT,148095.0
2024-12-01,TEZU,3870.0
2024-12-01,THIRUVANANTHAPURAM,248492.0
2024-12-01,TIRUCHIRAPPALLI,48811.0
2024-12-01,TIRUPATI,100476.0
2024-12-01,TUTICORIN,18451.0
2024-12-01,UDAIPUR,169366.0
2024-12-01,UTKELA,368.0
2024-12-01,VADODARA,116863.0
2024-12-01,VARANASI,329019.0
2024-12-01,VIDYANAGAR,4194.0
2024-12-01,VIJAYAWADA,135349.0
2024-12-01,VISAKHAPATNAM,267293.0
2024-12-01,ZIRO,107.0
2025-01-01,ADAMPUR,2748.0
2025-01-01,AGARTALA,118380.0
2025-01-01,AGATTI ISLAND,11829.0
2025-01-01,AGRA,16332.0
2025-01-01,AHMEDABAD,1072845.0
2025-01-01,AIZAWL,43376.0
2025-01-01,AMBIKAPUR,228.0
2025-01-01,AMRITSAR,206622.0
2025-01-01,AURANGABAD,56256.0
2025-01-01,AYODHYA,105571.0
2025-01-01,BAGDOGRA,252869.0
2025-01-01,BAREILLY,9825.0
2025-01-01,BELGAUM,26010.0
2025-01-01,BENGALURU,3075406.0
2025-01-01,BHATINDA,2465.0
2025-01-01,BHAVNAGAR,7195.0
2025-01-01,BHOPAL,144885.0
2025-01-01,BHUBANESWAR,431746.0
2025-01-01,BHUJ,15145.0
2025-01-01,BIKANER,185.0
2025-01-01,BILASPUR,3889.0
2025-01-01,CHANDIGARH,326109.0
2025-01-01,CHENNAI,1490770.0
2025-01-01,COIMBATORE,272401.0
2025-01-01,COOCH BEHAR,521.0
2025-01-01,DARBHANGA,31534.0
2025-01-01,DEHRADUN,123823.0
2025-01-01,DELHI,4731795.0
2025-01-01,DEOGHAR,31308.0
2025-01-01,DHARAMSALA,13014.0
2025-01-01,DIBRUGARH,63895.0
2025-01-01,DIMAPUR,34093.0
2025-01-01,DIU,10511.0
2025-01-01,DURGAPUR,47641.0
2025-01-01,GAYA,18157.0
2025-01-01,GHAZIABAD,7910.0
2025-01-01,GOA,1066735.0
2025-01-01,GONDIA,2004.0
2025-01-01,GORAKHPUR,93334.0
2025-01-01,GUWAHATI,555267.0
2025-01-01,GWALIOR,24477.0
2025-01-01,HUBLI,31630.0
2025-01-01,HYDERABAD,2187050.0
2025-01-01,IMPHAL,108532.0
2025-01-01,INDORE,354043.0
2025-01-01,ITANAGAR,14256.0
2025-01-01,JABALPUR,39015.0
2025-01-01,JAGDALPUR,4050.0
2025-01-01,JAIPUR,499103.0
2025-01-01,JAISALMER,24998.0
2025-01-01,JALGAON,10044.0
2025-01-01,JAMMU,118439.0
2025-01-01,JAMNAGAR,10318.0
2025-01-01,JAMSHEDPUR,644.0
2025-01-01,JEYPORE,1390.0
2025-01-01,JHARSUGUDA,29934.0
2025-01-01,JODHPUR,103429.0
2025-01-01,JORHAT,13421.0
2025-01-01,KADAPA,5826.0
2025-01-01,KALABURAGI,1444.0
2025-01-01,KANDLA,5594.0
2025-01-01,KANNUR,40438.0
2025-01-01,KANPUR,30401.0
2025-01-01,KESHOD,1826.0
2025-01-01,KHAJURAHO,10180.0
2025-01-01,KISHANGARH,9070.0
2025-01-01,KOCHI,543276.0
2025-01-01,KOLHAPUR,13124.0
2025-01-01,KOLKATA,1691732.0
2025-01-01,KOZHIKODE,63386.0
2025-01-01,KULLU,2003.0
2025-01-01,KURNOOL,1953.0
2025-01-01,LEH,56663.0
2025-01-01,LILABARI,1471.0
2025-01-01,LUCKNOW,500050.0
2025-01-01,MADURAI,106424.0
2025-01-01,MALVAN,368.0
2025-01-01,MANGALURU,151973.0
2025-01-01,MUMBAI,3416689.0
2025-01-01,MYSURU,8163.0
2025-01-01,NAGPUR,254600.0
2025-01-01,NANDED,13188.0
2025-01-01,NASHIK,31356.0
2025-01-01,PANTNAGAR,7009.0
2025-01-01,PASIGHAT,1109.0
2025-01-01,PATNA,301431.0
2025-01-01,PITHORAGARH,878.0
2025-01-01,PORT BLAIR,193494.0
2025-01-01,PRAYAGRAJ,122896.0
2025-01-01,PUDUCHERRY,8570.0
2025-01-01,PUNE,929581.0
2025-01-01,RAIPUR,228406.0
2025-01-01,RAJAHMUNDRY,52823.0
2025-01-01,RAJKOT,107435.0
2025-01-01,RANCHI,232301.0
2025-01-01,REWA,223.0
2025-01-01,ROURKELA,2442.0
2025-01-01,RUPSI,616.0
2025-01-01,SALEM,10925.0
2025-01-01,SHILLONG,9745.0
2025-01-01,SHIRDI,65610.0
2025-01-01,SHIVAMOGGA,14481.0
2025-01-01,SILCHAR,39971.0
2025-01-01,SIMLA,2231.0
2025-01-01,SRINAGAR,305197.0
2025-01-01,SURAT,149658.0
2025-01-01,TEZU,2214.0
2025-01-01,THIRUVANANTHAPURAM,212955.0
2025-01-01,TIRUCHIRAPPALLI,49810.0
2025-01-01,TIRUPATI,94180.0
2025-01-01,TUTICORIN,19776.0
2025-01-01,UDAIPUR,165986.0
2025-01-01,UTKELA,305.0
2025-01-01,VADODARA,118225.0
2025-01-01,VARANASI,317714.0
2025-01-01,VIDYANAGAR,3291.0
2025-01-01,VIJAYAWADA,126670.0
2025-01-01,VISAKHAPATNAM,260423.0
2025-01-01,ZIRO,103.0
2025-02-01,ADAMPUR,3339.0
2025-02-01,AGARTALA,109795.0
2025-02-01,AGATTI ISLAND,10494.0
2025-02-01,AGRA,15254.0
2025-02-01,AHMEDABAD,1001242.0
2025-02-01,AIZAWL,32350.0
2025-02-01,AMBIKAPUR,138.0
2025-02-01,AMRITSAR,216411.0
2025-02-01,AURANGABAD,52660.0
2025-02-01,AYODHYA,101125.0
2025-02-01,BAGDOGRA,240952.0
2025-02-01,BAREILLY,8956.0
2025-02-01,BELGAUM,25165.0
2025-02-01,BENGALURU,2753785.0
2025-02-01,BHATINDA,2275.0
2025-02-01,BHAVNAGAR,5730.0
2025-02-01,BHOPAL,144050.0
2025-02-01,BHUBANESWAR,414068.0
2025-02-01,BHUJ,20880.0
2025-02-01,BIKANER,2891.0
2025-02-01,BILASPUR,3970.0
2025-02-01,CHANDIGARH,329896.0
2025-02-01,CHENNAI,1379391.0
2025-02-01,COIMBATORE,251495.0
2025-02-01,COOCH BEHAR,461.0
2025-02-01,DARBHANGA,39925.0
2025-02-01,DEHRADUN,133757.0
2025-02-01,DELHI,4759853.0
2025-02-01,DEOGHAR,27466.0
2025-02-01,DHARAMSALA,11592.0
2025-02-01,DIBRUGARH,60850.0
2025-02-01,DIMAPUR,28107.0
2025-02-01,DIU,10101.0
2025-02-01,DURGAPUR,42212.0
2025-02-01,GAYA,18894.0
2025-02-01,GHAZIABAD,8566.0
2025-02-01,GOA,939540.0
2025-02-01,GONDIA,2264.0
2025-02-01,GORAKHPUR,87883.0
2025-02-01,GUWAHATI,532595.0
2025-02-01,GWALIOR,26880.0
2025-02-01,HUBLI,30505.0
2025-02-01,HYDERABAD,2130031.0
2025-02-01,IMPHAL,103990.0
2025-02-01,INDORE,346366.0
2025-02-01,ITANAGAR,11883.0
2025-02-01,JABALPUR,36503.0
2025-02-01,JAGDALPUR,3843.0
2025-02-01,JAIPUR,496533.0
2025-02-01,JAISALMER,23480.0
2025-02-01,JALGAON,7639.0
2025-02-01,JAMMU,122045.0
2025-02-01,JAMNAGAR,9895.0
2025-02-01,JAMSHEDPUR,721.0
2025-02-01,JEYPORE,1232.0
2025-02-01,JHARSUGUDA,27355.0
2025-02-01,JODHPUR,96021.0
2025-02-01,JORHAT,10855.0
2025-02-01,KADAPA,5304.0
2025-02-01,KALABURAGI,1236.0
2025-02-01,KANDLA,4181.0
2025-02-01,KANNUR,35235.0
2025-02-01,KANPUR,30894.0
2025-02-01,KESHOD,2251.0
2025-02-01,KHAJURAHO,9723.0
2025-02-01,KISHANGARH,8525.0
2025-02-01,KOCHI,458576.0
2025-02-01,KOLHAPUR,12244.0
2025-02-01,KOLKATA,1567866.0
2025-02-01,KOZHIKODE,60376.0
2025-02-01,KULLU,1400.0
2025-02-01,KURNOOL,1449.0
2025-02-01,LEH,51110.0
2025-02-01,LILABARI,1267.0
2025-02-01,LUCKNOW,514602.0
2025-02-01,MADURAI,91378.0
2025-02-01,MANGALURU,140654.0
2025-02-01,MUMBAI,3208087.0
2025-02-01,MYSURU,7324.0
2025-02-01,NAGPUR,240755.0
2025-02-01,NANDED,13485.0
2025-02-01,NASHIK,30288.0
2025-02-01,PANTNAGAR,7481.0
2025-02-01,PASIGHAT,578.0
2025-02-01,PATNA,333858.0
2025-02-01,PITHORAGARH,866.0
2025-02-01,PORT BLAIR,150043.0
2025-02-01,PRAYAGRAJ,463233.0
2025-02-01,PUDUCHERRY,7757.0
2025-02-01,PUNE,835743.0
2025-02-01,RAIPUR,224431.0
2025-02-01,RAJAHMUNDRY,45626.0
2025-02-01,RAJKOT,92382.0
2025-02-01,RANCHI,218377.0
2025-02-01,REWA,186.0
2025-02-01,ROURKELA,2461.0
2025-02-01,RUPSI,194.0
2025-02-01,SALEM,8876.0
2025-02-01,SHILLONG,7760.0
2025-02-01,SHIRDI,54774.0
2025-02-01,SHIVAMOGGA,11011.0
2025-02-01,SILCHAR,38266.0
2025-02-01,SIMLA,2234.0
2025-02-01,SRINAGAR,297498.0
2025-02-01,SURAT,131860.0
2025-02-01,TEZU,65.0
2025-02-01,THIRUVANANTHAPURAM,179778.0
2025-02-01,TIRUCHIRAPPALLI,45347.0
2025-02-01,TIRUPATI,92703.0
2025-02-01,TUTICORIN,17027.0
2025-02-01,UDAIPUR,153589.0
2025-02-01,UTKELA,307.0
2025-02-01,VADODARA,107783.0
2025-02-01,VARANASI,375751.0
2025-02-01,VIJAYAWADA,122404.0
2025-02-01,VISAKHAPATNAM,240595.0
2025-02-01,ZIRO,71.0
2025-03-01,ADAMPUR,3741.0
2025-03-01,AGARTALA,122144.0
2025-03-01,AGATTI ISLAND,11046.0
2025-03-01,AGRA,17786.0
2025-03-01,AHMEDABAD,1005258.0
2025-03-01,AIZAWL,40411.0
2025-03-01,AMBIKAPUR,147.0
2025-03-01,AMRITSAR,223526.0
2025-03-01,AURANGABAD,57110.0
2025-03-01,AYODHYA,121260.0
2025-03-01,BAGDOGRA,278753.0
2025-03-01,BAREILLY,10174.0
2025-03-01,BELGAUM,26042.0
2025-03-01,BENGALURU,3045069.0
2025-03-01,BHATINDA,2265.0
2025-03-01,BHAVNAGAR,6264.0
2025-03-01,BHOPAL,148094.0
2025-03-01,BHUBANESWAR,442689.0
2025-03-01,BHUJ,22865.0
2025-03-01,BIKANER,3303.0
2025-03-01,BILASPUR,4289.0
2025-03-01,CHANDIGARH,369839.0
2025-03-01,CHENNAI,1425035.0
2025-03-01,COIMBATORE,266020.0
2025-03-01,COOCH BEHAR,528.0
2025-03-01,DARBHANGA,69031.0
2025-03-01,DEHRADUN,155055.0
2025-03-01,DELHI,4898530.0
2025-03-01,DEOGHAR,28922.0
2025-03-01,DHARAMSALA,17272.0
2025-03-01,DIBRUGARH,69160.0
2025-03-01,DIMAPUR,32048.0
2025-03-01,DIU,9076.0
2025-03-01,DURGAPUR,47760.0
2025-03-01,GAYA,20401.0
2025-03-01,GHAZIABAD,49099.0
2025-03-01,GOA,984101.0
2025-03-01,GONDIA,2632.0
2025-03-01,GORAKHPUR,106523.0
2025-03-01,GUWAHATI,593791.0
2025-03-01,GWALIOR,27552.0
2025-03-01,HUBLI,31310.0
2025-03-01,HYDERABAD,2149920.0
2025-03-01,IMPHAL,121333.0
2025-03-01,INDORE,360531.0
2025-03-01,ITANAGAR,13673.0
2025-03-01,JABALPUR,40120.0
2025-03-01,JAGDALPUR,5083.0
2025-03-01,JAIPUR,474073.0
2025-03-01,JAISALMER,9225.0
2025-03-01,JALGAON,7239.0
2025-03-01,JAMMU,143673.0
2025-03-01,JAMNAGAR,10098.0
2025-03-01,JAMSHEDPUR,812.0
2025-03-01,JEYPORE,1363.0
2025-03-01,JHARSUGUDA,38176.0
2025-03-01,JODHPUR,95402.0
2025-03-01,JORHAT,12694.0
2025-03-01,KADAPA,5452.0
2025-03-01,KALABURAGI,1442.0
2025-03-01,KANDLA,3667.0
2025-03-01,KANNUR,32709.0
