date,market,pax,a,b,is_imputed,is_covid,pax_a_to_b,pax_b_to_a
2023-09-01,CHENNAI – COIMBATORE,80629.0,CHENNAI,COIMBATORE,False,False,40222.0,40407.0
2023-09-01,DELHI – RAIPUR,62525.0,DELHI,RAIPUR,False,False,31096.0,31429.0
2023-09-01,AGARTALA – KOLKATA,73240.0,AGARTALA,KOLKATA,False,False,36862.0,36378.0
2023-09-01,BENGALURU – MANGALURU,38404.0,BENGALURU,MANGALURU,False,False,18999.0,19405.0
2023-09-01,DELHI – LEH,96981.0,DELHI,LEH,False,False,47787.0,49194.0
2023-09-01,BENGALURU – BHUBANESWAR,65156.0,BENGALURU,BHUBANESWAR,False,False,33167.0,31989.0
2023-09-01,BENGALURU – VARANASI,32687.0,BENGALURU,VARANASI,False,False,16093.0,16594.0
2023-09-01,BENGALURU – LUCKNOW,58602.0,BENGALURU,LUCKNOW,False,False,29432.0,29170.0
2023-09-01,CHENNAI – PUNE,45897.0,CHENNAI,PUNE,False,False,23034.0,22863.0
2023-09-01,MUMBAI – NAGPUR,58500.0,MUMBAI,NAGPUR,False,False,29168.0,29332.0
2023-09-01,INDORE – MUMBAI,61014.0,INDORE,MUMBAI,False,False,31062.0,29952.0
2023-09-01,DELHI – NAGPUR,40292.0,DELHI,NAGPUR,False,False,19772.0,20520.0
2023-09-01,BENGALURU – GUWAHATI,63902.0,BENGALURU,GUWAHATI,False,False,32881.0,31021.0
2023-09-01,HYDERABAD – KOCHI,52428.0,HYDERABAD,KOCHI,False,False,24706.0,27722.0
2023-09-01,BENGALURU – JAIPUR,43097.0,BENGALURU,JAIPUR,False,False,21847.0,21250.0
2023-09-01,HYDERABAD – PUNE,50976.0,HYDERABAD,PUNE,False,False,26378.0,24598.0
2023-09-01,BENGALURU – THIRUVANANTHAPURAM,40461.0,BENGALURU,THIRUVANANTHAPURAM,False,False,18827.0,21634.0
2023-09-01,DELHI – UDAIPUR,40097.0,DELHI,UDAIPUR,False,False,20213.0,19884.0
2023-09-01,DELHI – JAMMU,58306.0,DELHI,JAMMU,False,False,30122.0,28184.0
2023-09-01,CHENNAI – KOCHI,45316.0,CHENNAI,KOCHI,False,False,22559.0,22757.0
2023-09-01,HYDERABAD – TIRUPATI,44145.0,HYDERABAD,TIRUPATI,False,False,22539.0,21606.0
2023-10-01,DELHI – MUMBAI,536700.0,DELHI,MUMBAI,False,False,260769.0,275931.0
2023-10-01,BENGALURU – DELHI,411145.0,BENGALURU,DELHI,False,False,215227.0,195918.0
2023-10-01,BENGALURU – MUMBAI,363305.0,BENGALURU,MUMBAI,False,False,184411.0,178894.0
2023-10-01,DELHI – HYDERABAD,243116.0,DELHI,HYDERABAD,False,False,119546.0,123570.0
2023-10-01,DELHI – KOLKATA,244104.0,DELHI,KOLKATA,False,False,124895.0,119209.0
2023-10-01,DELHI – PUNE,233296.0,DELHI,PUNE,False,False,112293.0,121003.0
2023-10-01,AHMEDABAD – DELHI,177935.0,AHMEDABAD,DELHI,False,False,90301.0,87634.0
2023-10-01,CHENNAI – MUMBAI,190226.0,CHENNAI,MUMBAI,False,False,95649.0,94577.0
2023-10-01,KOLKATA – MUMBAI,153925.0,KOLKATA,MUMBAI,False,False,72670.0,81255.0
2023-10-01,HYDERABAD – MUMBAI,173355.0,HYDERABAD,MUMBAI,False,False,84979.0,88376.0
2023-10-01,CHENNAI – DELHI,188373.0,CHENNAI,DELHI,False,False,96613.0,91760.0
2023-10-01,BENGALURU – HYDERABAD,181490.0,BENGALURU,HYDERABAD,False,False,92355.0,89135.0
2023-10-01,BENGALURU – KOLKATA,159890.0,BENGALURU,KOLKATA,False,False,85501.0,74389.0
2023-10-01,AHMEDABAD – MUMBAI,171591.0,AHMEDABAD,MUMBAI,False,False,84484.0,87107.0
2023-10-01,DELHI – SRINAGAR,208898.0,DELHI,SRINAGAR,False,False,95371.0,113527.0
2023-10-01,BENGALURU – PUNE,143164.0,BENGALURU,PUNE,False,False,72534.0,70630.0
2023-10-01,DELHI – GUWAHATI,136551.0,DELHI,GUWAHATI,False,False,68917.0,67634.0
2023-10-01,DELHI – PATNA,124791.0,DELHI,PATNA,False,False,65666.0,59125.0
2023-10-01,BENGALURU – CHENNAI,91339.0,BENGALURU,CHENNAI,False,False,46560.0,44779.0
2023-10-01,DELHI – LUCKNOW,119810.0,DELHI,LUCKNOW,False,False,63774.0,56036.0
2023-10-01,CHENNAI – HYDERABAD,112560.0,CHENNAI,HYDERABAD,False,False,57961.0,54599.0
2023-10-01,BENGALURU – KOCHI,125683.0,BENGALURU,KOCHI,False,False,64386.0,61297.0
2023-10-01,KOCHI – MUMBAI,77967.0,KOCHI,MUMBAI,False,False,41576.0,36391.0
2023-10-01,BAGDOGRA – DELHI,97711.0,BAGDOGRA,DELHI,False,False,46299.0,51412.0
2023-10-01,BHUBANESWAR – DELHI,99139.0,BHUBANESWAR,DELHI,False,False,49074.0,50065.0
2023-10-01,AHMEDABAD – BENGALURU,66419.0,AHMEDABAD,BENGALURU,False,False,32249.0,34170.0
2023-10-01,JAIPUR – MUMBAI,97417.0,JAIPUR,MUMBAI,False,False,46422.0,50995.0
2023-10-01,CHENNAI – KOLKATA,68366.0,CHENNAI,KOLKATA,False,False,35842.0,32524.0
2023-10-01,DELHI – INDORE,70892.0,DELHI,INDORE,False,False,35169.0,35723.0
2023-10-01,AMRITSAR – DELHI,92609.0,AMRITSAR,DELHI,False,False,44585.0,48024.0
2023-10-01,HYDERABAD – VISAKHAPATNAM,68004.0,HYDERABAD,VISAKHAPATNAM,False,False,33261.0,34743.0
2023-10-01,HYDERABAD – KOLKATA,101456.0,HYDERABAD,KOLKATA,False,False,52828.0,48628.0
2023-10-01,DELHI – VARANASI,65771.0,DELHI,VARANASI,False,False,33855.0,31916.0
2023-10-01,GUWAHATI – KOLKATA,106184.0,GUWAHATI,KOLKATA,False,False,52088.0,54096.0
2023-10-01,LUCKNOW – MUMBAI,84144.0,LUCKNOW,MUMBAI,False,False,36750.0,47394.0
2023-10-01,DELHI – KOCHI,86466.0,DELHI,KOCHI,False,False,40688.0,45778.0
2023-10-01,MUMBAI – VARANASI,62298.0,MUMBAI,VARANASI,False,False,33457.0,28841.0
2023-10-01,DELHI – RANCHI,84040.0,DELHI,RANCHI,False,False,44518.0,39522.0
2023-10-01,CHANDIGARH – DELHI,68165.0,CHANDIGARH,DELHI,False,False,33184.0,34981.0
2023-10-01,CHENNAI – COIMBATORE,74332.0,CHENNAI,COIMBATORE,False,False,37075.0,37257.0
2023-10-01,DELHI – RAIPUR,63597.0,DELHI,RAIPUR,False,False,32061.0,31536.0
2023-10-01,AGARTALA – KOLKATA,73623.0,AGARTALA,KOLKATA,False,False,35815.0,37808.0
2023-10-01,BENGALURU – MANGALURU,39924.0,BENGALURU,MANGALURU,False,False,19717.0,20207.0
2023-10-01,DELHI – LEH,73869.0,DELHI,LEH,False,False,29760.0,44109.0
2023-10-01,BENGALURU – BHUBANESWAR,69212.0,BENGALURU,BHUBANESWAR,False,False,37433.0,31779.0
2023-10-01,BENGALURU – VARANASI,34574.0,BENGALURU,VARANASI,False,False,17872.0,16702.0
2023-10-01,BENGALURU – LUCKNOW,55264.0,BENGALURU,LUCKNOW,False,False,29885.0,25379.0
2023-10-01,CHENNAI – PUNE,43382.0,CHENNAI,PUNE,False,False,21131.0,22251.0
2023-10-01,MUMBAI – NAGPUR,54556.0,MUMBAI,NAGPUR,False,False,27790.0,26766.0
2023-10-01,INDORE – MUMBAI,51547.0,INDORE,MUMBAI,False,False,24573.0,26974.0
2023-10-01,DELHI – NAGPUR,41096.0,DELHI,NAGPUR,False,False,20034.0,21062.0
2023-10-01,BENGALURU – GUWAHATI,67830.0,BENGALURU,GUWAHATI,False,False,36622.0,31208.0
2023-10-01,HYDERABAD – KOCHI,49142.0,HYDERABAD,KOCHI,False,False,24266.0,24876.0
2023-10-01,BENGALURU – JAIPUR,45339.0,BENGALURU,JAIPUR,False,False,24261.0,21078.0
2023-10-01,HYDERABAD – PUNE,55885.0,HYDERABAD,PUNE,False,False,27919.0,27966.0
2023-10-01,BENGALURU – THIRUVANANTHAPURAM,42711.0,BENGALURU,THIRUVANANTHAPURAM,False,False,20694.0,22017.0
2023-10-01,DELHI – UDAIPUR,42599.0,DELHI,UDAIPUR,False,False,21071.0,21528.0
2023-10-01,DELHI – JAMMU,59554.0,DELHI,JAMMU,False,False,31013.0,28541.0
2023-10-01,CHENNAI – KOCHI,42331.0,CHENNAI,KOCHI,False,False,20575.0,21756.0
2023-10-01,HYDERABAD – TIRUPATI,45811.0,HYDERABAD,TIRUPATI,False,False,23586.0,22225.0
2023-11-01,DELHI – MUMBAI,530408.0,DELHI,MUMBAI,False,False,254129.0,276279.0
2023-11-01,BENGALURU – DELHI,374165.0,BENGALURU,DELHI,False,False,188673.0,185492.0
2023-11-01,BENGALURU – MUMBAI,362437.0,BENGALURU,MUMBAI,False,False,175795.0,186642.0
2023-11-01,DELHI – HYDERABAD,244905.0,DELHI,HYDERABAD,False,False,119604.0,125301.0
2023-11-01,DELHI – KOLKATA,237093.0,DELHI,KOLKATA,False,False,124240.0,112853.0
2023-11-01,DELHI – PUNE,220192.0,DELHI,PUNE,False,False,106287.0,113905.0
2023-11-01,AHMEDABAD – DELHI,197318.0,AHMEDABAD,DELHI,False,False,100935.0,96383.0
2023-11-01,CHENNAI – MUMBAI,212656.0,CHENNAI,MUMBAI,False,False,104423.0,108233.0
2023-11-01,KOLKATA – MUMBAI,157716.0,KOLKATA,MUMBAI,False,False,74470.0,83246.0
2023-11-01,HYDERABAD – MUMBAI,185394.0,HYDERABAD,MUMBAI,False,False,91566.0,93828.0
2023-11-01,CHENNAI – DELHI,203287.0,CHENNAI,DELHI,False,False,104840.0,98447.0
2023-11-01,BENGALURU – HYDERABAD,159883.0,BENGALURU,HYDERABAD,False,False,80809.0,79074.0
2023-11-01,BENGALURU – KOLKATA,181830.0,BENGALURU,KOLKATA,False,False,94344.0,87486.0
2023-11-01,AHMEDABAD – MUMBAI,172302.0,AHMEDABAD,MUMBAI,False,False,84511.0,87791.0
2023-11-01,DELHI – SRINAGAR,181983.0,DELHI,SRINAGAR,False,False,88470.0,93513.0
2023-11-01,BENGALURU – PUNE,144536.0,BENGALURU,PUNE,False,False,71596.0,72940.0
2023-11-01,DELHI – GUWAHATI,127178.0,DELHI,GUWAHATI,False,False,65832.0,61346.0
2023-11-01,DELHI – PATNA,119488.0,DELHI,PATNA,False,False,64438.0,55050.0
2023-11-01,BENGALURU – CHENNAI,93364.0,BENGALURU,CHENNAI,False,False,45379.0,47985.0
2023-11-01,DELHI – LUCKNOW,124932.0,DELHI,LUCKNOW,False,False,67049.0,57883.0
2023-11-01,CHENNAI – HYDERABAD,108441.0,CHENNAI,HYDERABAD,False,False,55663.0,52778.0
2023-11-01,BENGALURU – KOCHI,118936.0,BENGALURU,KOCHI,False,False,59443.0,59493.0
2023-11-01,KOCHI – MUMBAI,89562.0,KOCHI,MUMBAI,False,False,42938.0,46624.0
2023-11-01,BAGDOGRA – DELHI,89378.0,BAGDOGRA,DELHI,False,False,43383.0,45995.0
2023-11-01,BHUBANESWAR – DELHI,98911.0,BHUBANESWAR,DELHI,False,False,46997.0,51914.0
2023-11-01,AHMEDABAD – BENGALURU,66691.0,AHMEDABAD,BENGALURU,False,False,33353.0,33338.0
2023-11-01,JAIPUR – MUMBAI,110868.0,JAIPUR,MUMBAI,False,False,51548.0,59320.0
2023-11-01,CHENNAI – KOLKATA,66978.0,CHENNAI,KOLKATA,False,False,34782.0,32196.0
2023-11-01,DELHI – INDORE,68863.0,DELHI,INDORE,False,False,34537.0,34326.0
2023-11-01,AMRITSAR – DELHI,92265.0,AMRITSAR,DELHI,False,False,44603.0,47662.0
2023-11-01,HYDERABAD – VISAKHAPATNAM,58888.0,HYDERABAD,VISAKHAPATNAM,False,False,28974.0,29914.0
2023-11-01,HYDERABAD – KOLKATA,95983.0,HYDERABAD,KOLKATA,False,False,49214.0,46769.0
2023-11-01,DELHI – VARANASI,75048.0,DELHI,VARANASI,False,False,39627.0,35421.0
2023-11-01,GUWAHATI – KOLKATA,100227.0,GUWAHATI,KOLKATA,False,False,50433.0,49794.0
2023-11-01,LUCKNOW – MUMBAI,72680.0,LUCKNOW,MUMBAI,False,False,32452.0,40228.0
2023-11-01,DELHI – KOCHI,86375.0,DELHI,KOCHI,False,False,42731.0,43644.0
2023-11-01,MUMBAI – VARANASI,59164.0,MUMBAI,VARANASI,False,False,32577.0,26587.0
2023-11-01,DELHI – RANCHI,74403.0,DELHI,RANCHI,False,False,39838.0,34565.0
2023-11-01,CHANDIGARH – DELHI,61542.0,CHANDIGARH,DELHI,False,False,30238.0,31304.0
2023-11-01,CHENNAI – COIMBATORE,62481.0,CHENNAI,COIMBATORE,False,False,31107.0,31374.0
2023-11-01,DELHI – RAIPUR,62881.0,DELHI,RAIPUR,False,False,31498.0,31383.0
2023-11-01,AGARTALA – KOLKATA,71647.0,AGARTALA,KOLKATA,False,False,36539.0,35108.0
2023-11-01,BENGALURU – MANGALURU,53819.0,BENGALURU,MANGALURU,False,False,26107.0,27712.0
2023-11-01,DELHI – LEH,41545.0,DELHI,LEH,False,False,19992.0,21553.0
2023-11-01,BENGALURU – BHUBANESWAR,65200.0,BENGALURU,BHUBANESWAR,False,False,33196.0,32004.0
2023-11-01,BENGALURU – VARANASI,44230.0,BENGALURU,VARANASI,False,False,24101.0,20129.0
2023-11-01,BENGALURU – LUCKNOW,66613.0,BENGALURU,LUCKNOW,False,False,36097.0,30516.0
2023-11-01,CHENNAI – PUNE,52400.0,CHENNAI,PUNE,False,False,26404.0,25996.0
2023-11-01,MUMBAI – NAGPUR,56074.0,MUMBAI,NAGPUR,False,False,28795.0,27279.0
2023-11-01,INDORE – MUMBAI,50309.0,INDORE,MUMBAI,False,False,25078.0,25231.0
2023-11-01,DELHI – NAGPUR,43006.0,DELHI,NAGPUR,False,False,21533.0,21473.0
2023-11-01,BENGALURU – GUWAHATI,67117.0,BENGALURU,GUWAHATI,False,False,34294.0,32823.0
2023-11-01,HYDERABAD – KOCHI,58409.0,HYDERABAD,KOCHI,False,False,29124.0,29285.0
2023-11-01,BENGALURU – JAIPUR,57940.0,BENGALURU,JAIPUR,False,False,30116.0,27824.0
2023-11-01,HYDERABAD – PUNE,48359.0,HYDERABAD,PUNE,False,False,24074.0,24285.0
2023-11-01,BENGALURU – THIRUVANANTHAPURAM,55922.0,BENGALURU,THIRUVANANTHAPURAM,False,False,25825.0,30097.0
2023-11-01,DELHI – UDAIPUR,52446.0,DELHI,UDAIPUR,False,False,26828.0,25618.0
2023-11-01,DELHI – JAMMU,56798.0,DELHI,JAMMU,False,False,28819.0,27979.0
2023-11-01,CHENNAI – KOCHI,45776.0,CHENNAI,KOCHI,False,False,22862.0,22914.0
2023-11-01,HYDERABAD – TIRUPATI,51871.0,HYDERABAD,TIRUPATI,False,False,26341.0,25530.0
2023-12-01,DELHI – MUMBAI,593256.0,DELHI,MUMBAI,False,False,308682.0,284574.0
2023-12-01,BENGALURU – DELHI,424131.0,BENGALURU,DELHI,False,False,204471.0,219660.0
2023-12-01,BENGALURU – MUMBAI,389681.0,BENGALURU,MUMBAI,False,False,190394.0,199287.0
2023-12-01,DELHI – HYDERABAD,276396.0,DELHI,HYDERABAD,False,False,141392.0,135004.0
2023-12-01,DELHI – KOLKATA,249290.0,DELHI,KOLKATA,False,False,128495.0,120795.0
2023-12-01,DELHI – PUNE,238576.0,DELHI,PUNE,False,False,122630.0,115946.0
2023-12-01,AHMEDABAD – DELHI,212509.0,AHMEDABAD,DELHI,False,False,101064.0,111445.0
2023-12-01,CHENNAI – MUMBAI,222837.0,CHENNAI,MUMBAI,False,False,110747.0,112090.0
2023-12-01,KOLKATA – MUMBAI,165694.0,KOLKATA,MUMBAI,False,False,83096.0,82598.0
2023-12-01,HYDERABAD – MUMBAI,221026.0,HYDERABAD,MUMBAI,False,False,109922.0,111104.0
2023-12-01,CHENNAI – DELHI,206253.0,CHENNAI,DELHI,False,False,99967.0,106286.0
2023-12-01,BENGALURU – HYDERABAD,168728.0,BENGALURU,HYDERABAD,False,False,84401.0,84327.0
2023-12-01,BENGALURU – KOLKATA,198451.0,BENGALURU,KOLKATA,False,False,98370.0,100081.0
2023-12-01,AHMEDABAD – MUMBAI,186933.0,AHMEDABAD,MUMBAI,False,False,94190.0,92743.0
2023-12-01,DELHI – SRINAGAR,196818.0,DELHI,SRINAGAR,False,False,98692.0,98126.0
2023-12-01,BENGALURU – PUNE,165911.0,BENGALURU,PUNE,False,False,82795.0,83116.0
2023-12-01,DELHI – GUWAHATI,129712.0,DELHI,GUWAHATI,False,False,67357.0,62355.0
2023-12-01,DELHI – PATNA,117707.0,DELHI,PATNA,False,False,58802.0,58905.0
2023-12-01,BENGALURU – CHENNAI,94673.0,BENGALURU,CHENNAI,False,False,45905.0,48768.0
2023-12-01,DELHI – LUCKNOW,139921.0,DELHI,LUCKNOW,False,False,69718.0,70203.0
2023-12-01,CHENNAI – HYDERABAD,107329.0,CHENNAI,HYDERABAD,False,False,54862.0,52467.0
2023-12-01,BENGALURU – KOCHI,121805.0,BENGALURU,KOCHI,False,False,62244.0,59561.0
2023-12-01,KOCHI – MUMBAI,112667.0,KOCHI,MUMBAI,False,False,54078.0,58589.0
2023-12-01,BAGDOGRA – DELHI,99413.0,BAGDOGRA,DELHI,False,False,48886.0,50527.0
2023-12-01,BHUBANESWAR – DELHI,104022.0,BHUBANESWAR,DELHI,False,False,51226.0,52796.0
2023-12-01,AHMEDABAD – BENGALURU,65325.0,AHMEDABAD,BENGALURU,False,False,33132.0,32193.0
2023-12-01,JAIPUR – MUMBAI,121993.0,JAIPUR,MUMBAI,False,False,63466.0,58527.0
2023-12-01,CHENNAI – KOLKATA,71102.0,CHENNAI,KOLKATA,False,False,35038.0,36064.0
2023-12-01,DELHI – INDORE,76970.0,DELHI,INDORE,False,False,39320.0,37650.0
2023-12-01,AMRITSAR – DELHI,96411.0,AMRITSAR,DELHI,False,False,47013.0,49398.0
2023-12-01,HYDERABAD – VISAKHAPATNAM,60271.0,HYDERABAD,VISAKHAPATNAM,False,False,30476.0,29795.0
2023-12-01,HYDERABAD – KOLKATA,89935.0,HYDERABAD,KOLKATA,False,False,44377.0,45558.0
2023-12-01,DELHI – VARANASI,65636.0,DELHI,VARANASI,False,False,32657.0,32979.0
2023-12-01,GUWAHATI – KOLKATA,96994.0,GUWAHATI,KOLKATA,False,False,47420.0,49574.0
2023-12-01,LUCKNOW – MUMBAI,83066.0,LUCKNOW,MUMBAI,False,False,41900.0,41166.0
2023-12-01,DELHI – KOCHI,92114.0,DELHI,KOCHI,False,False,48555.0,43559.0
2023-12-01,MUMBAI – VARANASI,64356.0,MUMBAI,VARANASI,False,False,31820.0,32536.0
2023-12-01,DELHI – RANCHI,82528.0,DELHI,RANCHI,False,False,42162.0,40366.0
2023-12-01,CHANDIGARH – DELHI,60376.0,CHANDIGARH,DELHI,False,False,29910.0,30466.0
2023-12-01,CHENNAI – COIMBATORE,65105.0,CHENNAI,COIMBATORE,False,False,32256.0,32849.0
2023-12-01,DELHI – RAIPUR,69830.0,DELHI,RAIPUR,False,False,35440.0,34390.0
2023-12-01,AGARTALA – KOLKATA,70309.0,AGARTALA,KOLKATA,False,False,34262.0,36047.0
2023-12-01,BENGALURU – MANGALURU,68671.0,BENGALURU,MANGALURU,False,False,34570.0,34101.0
2023-12-01,DELHI – LEH,45811.0,DELHI,LEH,False,False,22225.0,23586.0
2023-12-01,BENGALURU – BHUBANESWAR,70379.0,BENGALURU,BHUBANESWAR,False,False,34304.0,36075.0
2023-12-01,BENGALURU – VARANASI,50374.0,BENGALURU,VARANASI,False,False,24437.0,25937.0
2023-12-01,BENGALURU – LUCKNOW,69250.0,BENGALURU,LUCKNOW,False,False,32977.0,36273.0
2023-12-01,CHENNAI – PUNE,57572.0,CHENNAI,PUNE,False,False,28569.0,29003.0
2023-12-01,MUMBAI – NAGPUR,52001.0,MUMBAI,NAGPUR,False,False,25570.0,26431.0
2023-12-01,INDORE – MUMBAI,61558.0,INDORE,MUMBAI,False,False,32374.0,29184.0
2023-12-01,DELHI – NAGPUR,53531.0,DELHI,NAGPUR,False,False,28188.0,25343.0
2023-12-01,BENGALURU – GUWAHATI,72591.0,BENGALURU,GUWAHATI,False,False,37351.0,35240.0
2023-12-01,HYDERABAD – KOCHI,78085.0,HYDERABAD,KOCHI,False,False,39357.0,38728.0
2023-12-01,BENGALURU – JAIPUR,62173.0,BENGALURU,JAIPUR,False,False,29882.0,32291.0
2023-12-01,HYDERABAD – PUNE,49781.0,HYDERABAD,PUNE,False,False,24616.0,25165.0
2023-12-01,BENGALURU – THIRUVANANTHAPURAM,69580.0,BENGALURU,THIRUVANANTHAPURAM,False,False,34925.0,34655.0
2023-12-01,DELHI – UDAIPUR,61793.0,DELHI,UDAIPUR,False,False,32815.0,28978.0
2023-12-01,DELHI – JAMMU,50586.0,DELHI,JAMMU,False,False,25212.0,25374.0
2023-12-01,CHENNAI – KOCHI,46941.0,CHENNAI,KOCHI,False,False,24398.0,22543.0
2023-12-01,HYDERABAD – TIRUPATI,53042.0,HYDERABAD,TIRUPATI,False,False,26557.0,26485.0
2024-01-01,DELHI – MUMBAI,573931.0,DELHI,MUMBAI,False,False,284143.0,289788.0
2024-01-01,BENGALURU – DELHI,404139.0,BENGALURU,DELHI,False,False,202724.0,201415.0
2024-01-01,BENGALURU – MUMBAI,379145.0,BENGALURU,MUMBAI,False,False,185646.0,193499.0
2024-01-01,DELHI – HYDERABAD,257062.0,DELHI,HYDERABAD,False,False,125954.0,131108.0
2024-01-01,DELHI – KOLKATA,238116.0,DELHI,KOLKATA,False,False,119251.0,118865.0
2024-01-01,DELHI – PUNE,227222.0,DELHI,PUNE,False,False,113725.0,113497.0
2024-01-01,AHMEDABAD – DELHI,205375.0,AHMEDABAD,DELHI,False,False,103380.0,101995.0
2024-01-01,CHENNAI – MUMBAI,235137.0,CHENNAI,MUMBAI,False,False,114843.0,120294.0
2024-01-01,KOLKATA – MUMBAI,157783.0,KOLKATA,MUMBAI,False,False,78355.0,79428.0
2024-01-01,HYDERABAD – MUMBAI,213956.0,HYDERABAD,MUMBAI,False,False,108612.0,105344.0
2024-01-01,CHENNAI – DELHI,207080.0,CHENNAI,DELHI,False,False,102766.0,104314.0
2024-01-01,BENGALURU – HYDERABAD,181045.0,BENGALURU,HYDERABAD,False,False,88636.0,92409.0
2024-01-01,BENGALURU – KOLKATA,192166.0,BENGALURU,KOLKATA,False,False,97699.0,94467.0
2024-01-01,AHMEDABAD – MUMBAI,197477.0,AHMEDABAD,MUMBAI,False,False,98595.0,98882.0
2024-01-01,DELHI – SRINAGAR,182400.0,DELHI,SRINAGAR,False,False,88501.0,93899.0
2024-01-01,BENGALURU – PUNE,158972.0,BENGALURU,PUNE,False,False,78547.0,80425.0
2024-01-01,DELHI – GUWAHATI,129006.0,DELHI,GUWAHATI,False,False,63194.0,65812.0
2024-01-01,DELHI – PATNA,100166.0,DELHI,PATNA,False,False,50016.0,50150.0
2024-01-01,BENGALURU – CHENNAI,100796.0,BENGALURU,CHENNAI,False,False,48808.0,51988.0
2024-01-01,DELHI – LUCKNOW,129991.0,DELHI,LUCKNOW,False,False,65374.0,64617.0
2024-01-01,CHENNAI – HYDERABAD,121429.0,CHENNAI,HYDERABAD,False,False,59733.0,61696.0
2024-01-01,BENGALURU – KOCHI,117998.0,BENGALURU,KOCHI,False,False,57592.0,60406.0
2024-01-01,KOCHI – MUMBAI,114608.0,KOCHI,MUMBAI,False,False,59340.0,55268.0
2024-01-01,BAGDOGRA – DELHI,92050.0,BAGDOGRA,DELHI,False,False,46195.0,45855.0
2024-01-01,BHUBANESWAR – DELHI,95856.0,BHUBANESWAR,DELHI,False,False,48161.0,47695.0
2024-01-01,AHMEDABAD – BENGALURU,67255.0,AHMEDABAD,BENGALURU,False,False,34025.0,33230.0
2024-01-01,JAIPUR – MUMBAI,123079.0,JAIPUR,MUMBAI,False,False,61338.0,61741.0
2024-01-01,CHENNAI – KOLKATA,64212.0,CHENNAI,KOLKATA,False,False,32088.0,32124.0
2024-01-01,DELHI – INDORE,70253.0,DELHI,INDORE,False,False,35305.0,34948.0
2024-01-01,AMRITSAR – DELHI,90246.0,AMRITSAR,DELHI,False,False,42781.0,47465.0
2024-01-01,HYDERABAD – VISAKHAPATNAM,58220.0,HYDERABAD,VISAKHAPATNAM,False,False,28579.0,29641.0
2024-01-01,HYDERABAD – KOLKATA,85955.0,HYDERABAD,KOLKATA,False,False,43717.0,42238.0
2024-01-01,DELHI – VARANASI,52929.0,DELHI,VARANASI,False,False,26000.0,26929.0
2024-01-01,GUWAHATI – KOLKATA,87242.0,GUWAHATI,KOLKATA,False,False,43634.0,43608.0
2024-01-01,LUCKNOW – MUMBAI,83359.0,LUCKNOW,MUMBAI,False,False,41520.0,41839.0
2024-01-01,DELHI – KOCHI,86989.0,DELHI,KOCHI,False,False,43050.0,43939.0
2024-01-01,MUMBAI – VARANASI,56267.0,MUMBAI,VARANASI,False,False,28185.0,28082.0
2024-01-01,DELHI – RANCHI,72703.0,DELHI,RANCHI,False,False,36184.0,36519.0
2024-01-01,CHANDIGARH – DELHI,52948.0,CHANDIGARH,DELHI,False,False,26291.0,26657.0
2024-01-01,CHENNAI – COIMBATORE,60776.0,CHENNAI,COIMBATORE,False,False,29284.0,31492.0
2024-01-01,DELHI – RAIPUR,63426.0,DELHI,RAIPUR,False,False,31441.0,31985.0
2024-01-01,AGARTALA – KOLKATA,63227.0,AGARTALA,KOLKATA,False,False,30666.0,32561.0
2024-01-01,BENGALURU – MANGALURU,53509.0,BENGALURU,MANGALURU,False,False,25564.0,27945.0
2024-01-01,DELHI – LEH,43256.0,DELHI,LEH,False,False,21739.0,21517.0
2024-01-01,BENGALURU – BHUBANESWAR,72502.0,BENGALURU,BHUBANESWAR,False,False,35557.0,36945.0
2024-01-01,BENGALURU – VARANASI,41035.0,BENGALURU,VARANASI,False,False,20582.0,20453.0
2024-01-01,BENGALURU – LUCKNOW,66539.0,BENGALURU,LUCKNOW,False,False,32573.0,33966.0
2024-01-01,CHENNAI – PUNE,61495.0,CHENNAI,PUNE,False,False,29458.0,32037.0
2024-01-01,MUMBAI – NAGPUR,55278.0,MUMBAI,NAGPUR,False,False,27323.0,27955.0
2024-01-01,INDORE – MUMBAI,59883.0,INDORE,MUMBAI,False,False,30827.0,29056.0
2024-01-01,DELHI – NAGPUR,47382.0,DELHI,NAGPUR,False,False,22875.0,24507.0
2024-01-01,BENGALURU – GUWAHATI,67109.0,BENGALURU,GUWAHATI,False,False,34368.0,32741.0
2024-01-01,HYDERABAD – KOCHI,65342.0,HYDERABAD,KOCHI,False,False,31830.0,33512.0
2024-01-01,BENGALURU – JAIPUR,59480.0,BENGALURU,JAIPUR,False,False,30206.0,29274.0
2024-01-01,HYDERABAD – PUNE,46672.0,HYDERABAD,PUNE,False,False,22792.0,23880.0
2024-01-01,BENGALURU – THIRUVANANTHAPURAM,64215.0,BENGALURU,THIRUVANANTHAPURAM,False,False,29573.0,34642.0
2024-01-01,DELHI – UDAIPUR,57266.0,DELHI,UDAIPUR,False,False,28195.0,29071.0
2024-01-01,DELHI – JAMMU,37604.0,DELHI,JAMMU,False,False,18739.0,18865.0
2024-01-01,CHENNAI – KOCHI,49211.0,CHENNAI,KOCHI,False,False,23572.0,25639.0
2024-01-01,HYDERABAD – TIRUPATI,57348.0,HYDERABAD,TIRUPATI,False,False,28907.0,28441.0
2024-02-01,DELHI – MUMBAI,573509.0,DELHI,MUMBAI,False,False,280016.0,293493.0
